MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
7,118,Jerry St. Juste,Sporting CP,3,NED,28,95,CB,28,0,0,0,0,0,0,0,0,27,2,1,0,0.0,0.0,0.0,0,0,21,24,87.5,0,17,0,0,0,377,134,8,8,100.0,11,11,100.0,2,4,50.0,0.0,0,1,0,0,23,1,1,0,0,0,0,0,0,0,0,21,0,1,2,1,1,0,1,1,100.0,0,0,0,1,3,2,0,4,18,9,0,0,,0,,59,22,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,3,0,2,0.0
7,118,Maximiliano Araújo,Sporting CP,20,URU,24,342,LB,90,0,0,0,0,1,0,0,0,79,0,1,1,0.0,0.0,0.1,2,0,59,69,85.5,8,47,4,2,0,939,313,27,31,87.1,28,31,90.3,3,5,60.0,0.1,1,5,1,0,60,9,3,0,0,1,6,0,0,0,0,59,0,1,0,0,0,0,0,0,,0,0,1,1,1,3,1,4,23,32,24,2,0.0,0,0.0,220,146,5,0,1,2,48,6,0,0,4,0,1,0,0,0,0,7,0,1,0.0
7,118,Morten Hjulmand,Sporting CP,42,DEN,25,211,"CM,DM",90,0,0,0,0,1,0,0,0,64,5,1,2,0.1,0.1,0.0,2,0,44,50,88.0,2,35,1,1,1,705,101,28,31,90.3,13,13,100.0,3,5,60.0,0.1,0,1,0,0,47,2,2,1,0,0,0,0,0,0,0,44,1,0,2,2,3,0,2,3,66.7,1,0,2,1,6,1,0,1,12,44,8,2,100.0,0,0.0,135,59,0,1,0,3,43,1,0,0,3,0,0,2,0,0,0,6,0,1,0.0
7,118,Ousmane Diomande,Sporting CP,26,CIV,21,49,CB,90,0,0,0,0,0,0,0,0,74,1,1,2,0.0,0.0,0.0,1,0,57,64,89.1,4,50,0,1,1,988,286,22,25,88.0,35,36,97.2,0,2,0.0,0.0,0,2,0,0,64,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,0,0,1,2,50.0,1,1,1,1,2,4,0,5,28,45,2,0,100.0,0,0.0,259,130,0,0,0,0,48,0,0,3,1,0,0,0,0,0,0,12,1,0,100.0
7,118,Ricardo Esgaio,Sporting CP,47,POR,31,251,RB,15,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,2,0,13,17,76.5,1,7,0,0,0,230,100,5,7,71.4,7,8,87.5,1,1,100.0,0.0,0,3,0,0,13,4,1,0,1,1,3,0,0,0,0,13,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,3,11,5,0,,0,,30,5,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,
7,118,Viktor Gyökeres,Sporting CP,9,SWE,26,232,FW,36,1,0,0,0,2,1,0,0,16,0,0,0,0.2,0.2,0.2,4,0,11,13,84.6,1,12,2,1,0,90,24,10,11,90.9,0,1,0.0,0,0,,0.1,3,0,1,0,12,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,12,4,0.0,1,100.0,53,29,0,1,0,2,16,7,0,0,0,0,0,0,0,0,0,1,1,1,50.0
7,118,Zeno Debast,Sporting CP,6,BEL,21,90,CM,54,0,0,0,0,1,0,0,0,34,2,0,0,0.0,0.0,0.0,0,0,19,30,63.3,3,19,0,1,1,282,90,12,16,75.0,6,8,75.0,1,2,50.0,0.0,0,1,0,0,28,2,2,0,0,1,0,0,0,0,0,19,0,4,0,1,1,0,0,0,,0,0,0,0,2,0,0,0,9,19,6,0,100.0,0,0.0,88,42,0,0,0,1,24,0,0,0,0,0,1,0,0,0,0,3,0,1,0.0
7,119,Artem Bondarenko,Shakhtar Donetsk,21,UKR,24,154,CM,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,4,0,0,0,31,25,1,1,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,,0,,23,7,0,0,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0
7,119,Dmytro Kryskiv,Shakhtar Donetsk,8,UKR,24,108,DM,90,0,0,0,0,0,0,0,0,45,0,1,2,0.0,0.0,0.1,1,0,37,39,94.9,5,25,1,0,0,584,114,19,20,95.0,13,13,100.0,4,4,100.0,0.1,1,4,0,0,37,1,1,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,1,0.0,1,0,2,1,1,1,0,3,18,22,5,1,,0,,60,33,0,0,0,0,26,1,0,1,1,0,0,0,0,0,0,4,0,0,
7,119,Dmytro Riznyk,Shakhtar Donetsk,31,UKR,25,358,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.1,1,0,24,35,68.6,0,25,0,0,0,752,598,1,1,100.0,12,12,100.0,11,22,50.0,0.0,1,1,0,0,25,10,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,31,36,0,0,0,,0,,101,42,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
7,119,Eguinaldo,Shakhtar Donetsk,7,BRA,20,166,FW,54,0,0,0,0,2,0,0,0,25,1,0,2,0.1,0.1,0.2,1,0,13,16,81.3,2,14,3,0,0,138,47,8,9,88.9,4,6,66.7,0,0,,0.2,1,1,0,0,16,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,,0,0,2,0,1,2,0,1,4,12,9,3,,0,,62,49,0,2,0,0,15,4,0,3,0,0,1,0,0,0,0,3,1,5,16.7
7,119,Heorhiy Sudakov,Shakhtar Donetsk,10,UKR,22,143,CM,82,1,0,1,1,1,1,0,0,48,1,0,0,0.9,0.1,0.0,0,0,31,42,73.8,6,32,0,1,0,583,195,17,18,94.4,9,14,64.3,4,7,57.1,0.0,0,4,0,0,38,4,2,2,2,3,0,1,1,0,0,31,0,2,1,0,1,0,0,0,,0,0,0,0,1,1,0,1,8,27,15,4,0.0,1,100.0,188,44,0,0,0,0,36,3,0,2,1,0,3,1,0,0,0,3,0,1,0.0
7,119,Irakli Azarov,Shakhtar Donetsk,16,GEO,22,336,LB,90,0,0,0,0,0,0,0,0,66,2,0,0,0.0,0.0,0.1,4,2,43,51,84.3,4,35,1,2,0,715,284,22,23,95.7,18,21,85.7,3,7,42.9,0.1,2,4,1,1,46,5,0,0,0,2,5,0,0,0,0,43,0,1,1,1,1,0,0,3,0.0,3,0,0,0,2,7,0,7,33,21,12,0,0.0,2,100.0,153,90,3,0,1,0,39,4,0,2,2,0,2,1,1,0,0,4,0,2,0.0
7,119,Kevin,Shakhtar Donetsk,37,BRA,22,18,LM,90,1,0,0,0,2,2,0,0,46,3,1,2,0.7,0.7,0.0,1,0,19,26,73.1,2,29,4,12,6,368,93,8,10,80.0,8,12,66.7,3,4,75.0,0.0,0,3,0,0,26,0,0,0,0,3,0,0,0,0,0,19,0,1,2,2,1,0,1,1,100.0,0,0,2,1,4,1,0,0,17,25,7,3,50.0,6,50.0,213,137,1,2,1,0,23,2,0,0,1,1,3,2,0,0,0,9,0,0,
7,119,Lassina Franck Traoré,Shakhtar Donetsk,2,BFA,24,10,FW,36,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,0,1,0,23,0,2,2,100.0,0,0,,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,2,0,2,2,5,4,0,0.0,1,100.0,19,3,2,0,3,0,6,2,0,1,0,1,0,0,0,0,0,1,2,5,28.6
7,119,Marlon Gomes,Shakhtar Donetsk,30,BRA,21,39,CM,70,0,0,0,0,1,0,0,0,64,2,1,2,0.2,0.2,0.0,0,0,47,51,92.2,2,46,0,2,2,727,282,31,32,96.9,12,13,92.3,3,5,60.0,0.0,0,6,0,0,50,1,1,0,0,0,0,0,0,0,0,47,0,0,1,1,1,0,0,0,,0,1,1,1,3,3,0,4,25,35,4,1,100.0,0,0.0,167,69,0,0,0,0,46,0,0,1,0,0,0,1,0,0,0,6,0,1,0.0
7,119,Mykola Matviyenko,Shakhtar Donetsk,22,UKR,28,265,CB,90,0,0,0,0,0,0,0,0,71,2,0,0,0.0,0.0,0.0,1,0,50,61,82.0,2,40,1,1,0,1113,561,13,15,86.7,27,30,90.0,10,16,62.5,0.0,0,3,0,0,59,2,2,0,1,0,0,0,0,0,0,50,0,1,2,2,0,0,1,1,100.0,0,0,0,0,2,7,1,8,45,25,1,0,0.0,1,100.0,146,62,0,0,0,0,47,0,0,0,0,0,0,2,0,0,0,3,0,0,
7,119,Oleksandr Zubkov,Shakhtar Donetsk,11,UKR,28,172,RM,8,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,29,18,3,3,100.0,0,0,,0,0,,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,2,2,0,0,,0,,11,11,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0.0
7,119,Pedrinho,Shakhtar Donetsk,38,BRA,26,284,RM,82,0,0,0,0,1,1,0,0,46,1,0,0,0.0,0.0,0.0,4,0,33,38,86.8,6,33,0,4,2,611,165,16,18,88.9,8,9,88.9,8,9,88.9,0.0,0,6,1,0,35,2,0,0,1,2,0,2,1,0,0,33,1,0,0,0,1,0,1,2,50.0,1,0,0,0,1,1,0,1,7,25,14,0,50.0,2,50.0,123,48,2,0,1,2,38,9,0,0,2,0,2,0,0,0,0,4,1,0,100.0
7,119,Taras Stepanenko,Shakhtar Donetsk,6,UKR,35,167,CM,20,0,0,0,0,0,0,1,0,5,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,47,9,4,4,100.0,0,0,,0,0,,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,1,100.0,0,0,0,0,1,0,0,0,1,4,0,0,,0,,10,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,
7,119,Valerii Bondar,Shakhtar Donetsk,5,UKR,25,330,CB,90,0,0,0,0,0,0,0,0,60,0,2,0,0.0,0.0,0.0,0,0,42,48,87.5,1,40,0,0,0,812,275,16,16,100.0,18,22,81.8,8,9,88.9,0.0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,,0,0,0,2,2,10,0,11,46,14,0,0,,0,,156,38,0,0,0,1,40,0,0,1,0,0,0,0,0,0,0,5,2,4,33.3
7,119,Vinicius Tobias,Shakhtar Donetsk,17,BRA,20,334,RB,70,0,0,0,0,1,0,0,0,53,2,1,0,0.0,0.0,0.0,1,0,36,45,80.0,2,41,3,5,4,615,127,15,16,93.8,17,19,89.5,3,7,42.9,0.0,0,3,0,0,41,4,1,0,0,3,3,0,0,0,0,36,0,1,2,1,0,1,1,1,100.0,0,0,0,1,3,0,0,1,18,20,15,2,80.0,1,20.0,227,87,2,2,2,1,39,7,0,1,3,0,3,2,0,0,0,3,0,0,
7,119,Yukhym Konoplia,Shakhtar Donetsk,26,UKR,25,149,RB,20,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,0,7,0,0,0,129,13,2,2,100.0,3,4,75.0,1,1,100.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,1,0,0,2,0,2,4,6,0,0,,0,,34,26,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,119,Abdallah Sima,Brest,17,SEN,23,219,"FW,LW",31,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,7,8,87.5,0,7,0,0,0,124,0,3,4,75.0,4,4,100.0,0,0,,0.0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,,0,,24,5,0,0,2,0,11,4,0,1,2,0,0,0,0,0,0,3,0,3,0.0
7,119,Abdoulaye Niakhate Ndiaye,Brest,3,SEN,22,287,CB,90,0,0,0,0,0,0,1,0,58,1,2,0,0.0,0.0,0.0,0,0,46,51,90.2,4,33,1,0,0,941,391,14,15,93.3,27,29,93.1,5,6,83.3,0.0,0,5,0,0,49,2,2,0,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,,0,0,0,2,3,4,0,1,18,38,2,0,,0,,185,99,1,0,0,1,41,0,0,1,4,0,0,0,0,0,0,4,5,2,71.4
7,119,Brendan Chardonnet,Brest,5,FRA,30,31,CB,90,0,0,0,0,0,0,0,0,78,2,0,0,0.0,0.0,0.0,0,0,59,70,84.3,7,28,0,0,0,1097,473,23,26,88.5,31,35,88.6,5,9,55.6,0.0,0,10,0,0,62,8,8,0,0,0,0,0,0,0,0,59,0,1,1,0,2,0,2,3,66.7,1,0,0,0,2,5,1,4,26,49,3,0,,0,,109,58,0,0,0,0,49,0,0,0,3,0,0,1,0,0,0,6,6,2,75.0
7,119,Edimilson Fernandes,Brest,6,SUI,28,282,DM,84,0,0,0,0,0,0,0,0,74,2,0,1,0.0,0.0,0.0,1,0,62,69,89.9,6,54,2,0,0,1180,274,23,24,95.8,33,35,94.3,6,9,66.7,0.0,0,12,0,0,69,0,0,1,1,0,0,0,0,0,0,62,0,1,1,0,1,1,1,1,100.0,0,0,1,0,2,0,0,0,4,63,7,1,,0,,361,192,0,0,2,2,62,3,0,0,0,0,0,1,0,0,0,4,1,0,100.0
7,119,Hugo Magnetti,Brest,8,FRA,26,237,DM,90,0,0,0,0,2,1,0,0,52,0,0,2,0.2,0.2,0.0,1,0,40,46,87.0,3,23,1,2,2,690,163,22,22,100.0,12,15,80.0,6,8,75.0,0.1,1,5,2,1,41,5,4,0,0,2,1,0,0,0,0,40,0,1,0,0,0,0,0,2,0.0,2,1,1,0,0,1,0,0,3,40,9,2,100.0,0,0.0,160,88,1,0,0,0,36,1,0,0,0,0,2,0,0,0,0,4,0,0,
7,119,Ibrahim Salah,Brest,34,MAR,23,145,LW,20,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,2,0,7,10,70.0,2,8,1,0,0,131,19,4,5,80.0,2,2,100.0,1,2,50.0,0.0,0,1,1,0,10,0,0,0,1,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,4,6,0,,0,,78,44,1,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,
7,119,Kamory Doumbia,Brest,9,MLI,21,339,LW,59,0,0,0,0,0,0,0,0,25,2,0,0,0.0,0.0,0.0,2,0,16,22,72.7,2,10,0,0,0,222,21,8,8,100.0,7,9,77.8,0,3,0.0,0.0,2,0,0,0,19,3,1,0,0,3,0,2,0,2,0,16,0,0,1,1,0,1,2,4,50.0,2,0,0,0,2,0,0,1,1,12,12,1,,0,,60,29,1,0,1,0,19,2,0,1,0,0,3,1,0,0,0,2,0,0,
7,119,Kenny Lala,Brest,7,MAD,33,111,RB,90,0,0,0,0,1,0,0,0,81,1,0,0,0.0,0.0,0.0,4,0,60,76,78.9,9,42,2,1,0,1097,377,22,26,84.6,33,37,89.2,5,11,45.5,0.1,1,9,0,0,69,7,0,0,0,2,7,0,0,0,0,60,0,2,1,1,0,0,1,2,50.0,1,0,0,0,1,1,0,1,9,41,31,1,0.0,1,100.0,241,165,4,0,1,1,62,9,0,0,1,0,2,1,0,0,0,5,0,0,
7,119,Ludovic Ajorque,Brest,19,FRA,30,332,FW,59,0,0,0,0,3,1,0,0,22,0,0,1,0.1,0.1,0.2,2,0,10,17,58.8,1,5,0,0,0,167,18,5,11,45.5,4,4,100.0,1,1,100.0,0.1,1,0,2,1,15,2,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,8,14,5,,0,,10,7,0,0,0,0,10,3,0,3,0,0,1,0,0,0,0,2,4,0,100.0
7,119,Mahdi Camara,Brest,45,FRA,26,206,AM,59,0,0,0,0,0,0,0,0,25,1,1,2,0.0,0.0,0.1,2,0,16,22,72.7,2,16,3,1,0,227,74,9,10,90.0,7,8,87.5,0,2,0.0,0.0,1,3,1,1,21,1,0,0,0,2,0,0,0,0,0,16,0,1,1,0,0,1,1,3,33.3,2,0,2,1,2,0,0,0,0,16,10,0,0.0,0,0.0,120,65,2,0,0,1,16,5,0,2,1,0,2,1,0,0,0,1,0,0,
7,119,Mama Samba Baldé,Brest,14,GNB,29,77,"RW,FW",70,0,0,0,0,0,0,0,0,26,3,0,1,0.0,0.0,0.0,0,0,11,19,57.9,0,17,1,1,0,179,9,7,8,87.5,3,9,33.3,1,2,50.0,0.0,0,1,0,0,19,0,0,0,0,2,0,0,0,0,0,11,0,0,3,0,1,2,2,3,66.7,1,0,1,0,3,2,1,2,4,8,14,2,0.0,1,100.0,88,43,0,0,1,4,20,6,0,1,1,0,2,3,0,0,0,5,3,0,100.0
7,119,Marco Bizot,Brest,40,NED,33,318,GK,90,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,17,21,81.0,0,17,0,0,0,477,348,1,1,100.0,11,11,100.0,5,9,55.6,0.0,0,1,0,0,18,3,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,0,1,1,100.0,0,0,0,0,1,0,0,20,25,0,0,0,,0,,115,79,0,0,0,0,7,0,0,1,0,0,0,1,0,1,0,3,0,0,
7,119,Mathias Pereira Lage,Brest,26,POR,28,53,LB,90,0,0,0,0,2,1,0,0,60,3,0,0,0.0,0.0,0.0,0,0,33,52,63.5,4,24,3,2,1,535,131,16,18,88.9,16,24,66.7,1,8,12.5,0.0,0,4,0,0,43,9,3,0,0,3,5,1,1,0,0,33,0,1,1,1,2,0,2,4,50.0,2,0,0,0,3,2,0,3,13,34,13,0,50.0,1,50.0,189,114,0,0,0,0,33,0,0,1,2,0,3,1,0,0,0,6,2,1,66.7
7,119,Romain Del Castillo,Brest,10,FRA,28,299,RW,31,0,0,0,0,1,1,0,0,39,2,0,1,0.0,0.0,0.0,1,0,23,32,71.9,1,20,3,5,3,364,64,11,12,91.7,9,15,60.0,2,4,50.0,0.0,0,0,0,0,30,2,0,0,0,4,1,1,0,0,0,23,0,0,1,0,0,2,2,3,66.7,1,0,1,0,2,0,0,0,1,10,28,2,60.0,2,40.0,108,57,1,1,1,1,28,6,0,0,1,0,4,1,0,0,0,1,0,0,
7,119,Romain Faivre,Brest,21,FRA,26,192,AM,31,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,18,20,90.0,0,13,1,1,1,236,48,11,13,84.6,7,7,100.0,0,0,,0.0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,11,11,0,100.0,0,0.0,83,50,2,0,1,0,18,1,0,0,1,0,0,0,0,0,0,1,0,0,
7,119,Soumaïla Coulibaly,Brest,44,FRA,21,100,DM,6,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,1,0,4,4,100.0,0,3,0,0,0,98,18,1,1,100.0,2,2,100.0,1,1,100.0,0.0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,1,3,1,0,,0,,9,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,120,Adam Idah,Celtic,9,IRL,23,346,FW,16,0,0,0,0,2,1,0,0,4,0,0,0,0.2,0.2,0.0,0,0,1,1,100.0,0,2,0,0,0,10,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,4,2,,0,,5,3,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,120,Alistair Johnston,Celtic,2,CAN,26,106,RB,90,0,0,0,0,0,0,0,0,74,3,2,0,0.0,0.0,0.0,1,0,53,64,82.8,4,37,4,2,1,1010,388,17,20,85.0,30,35,85.7,6,9,66.7,0.0,0,3,1,1,54,10,0,0,0,2,10,0,0,0,0,53,0,1,2,0,2,1,3,3,100.0,0,0,0,2,5,3,0,3,29,34,11,1,50.0,1,50.0,169,93,0,0,0,0,47,3,0,1,3,0,2,2,0,0,0,1,0,1,0.0
7,120,Arne Engels,Celtic,27,BEL,21,136,RM,68,0,0,0,1,1,1,0,0,55,1,0,1,0.8,0.0,0.4,7,0,27,47,57.4,5,23,4,1,0,520,249,13,18,72.2,9,12,75.0,5,13,38.5,0.3,5,3,1,0,33,11,2,0,0,9,1,7,5,1,0,27,3,3,1,0,0,1,1,1,100.0,0,0,1,0,1,0,0,1,3,30,23,3,0.0,1,100.0,146,88,1,1,2,1,33,3,0,0,3,0,9,1,0,0,0,5,1,0,100.0
7,120,Auston Trusty,Celtic,6,USA,26,163,CB,90,0,0,0,0,1,0,0,0,90,2,2,2,0.1,0.1,0.0,0,0,69,76,90.8,0,55,0,0,0,1284,364,25,25,100.0,41,45,91.1,3,4,75.0,0.0,0,2,0,0,74,2,2,0,0,0,0,0,0,0,0,69,0,1,1,1,1,0,1,1,100.0,0,2,0,2,4,7,0,10,49,40,1,1,,0,,138,72,0,0,0,0,66,0,0,1,1,0,0,1,0,0,0,2,2,3,40.0
7,120,Callum McGregor,Celtic,42,SCO,31,222,CM,90,0,0,0,0,1,1,0,0,73,3,1,2,0.0,0.0,0.2,2,0,61,66,92.4,4,39,3,3,3,1153,305,24,25,96.0,30,30,100.0,7,10,70.0,0.2,1,7,1,0,59,6,6,2,0,1,0,0,0,0,0,61,1,0,1,2,1,0,0,1,0.0,1,0,2,1,4,1,0,0,15,48,10,0,100.0,0,0.0,190,131,1,0,0,0,50,0,0,1,0,0,1,1,0,0,0,7,0,2,0.0
7,120,Cameron Carter-Vickers,Celtic,20,USA,27,22,CB,90,0,0,0,0,0,0,0,0,79,1,2,1,0.0,0.0,0.0,0,0,67,72,93.1,1,48,0,0,0,1256,403,21,21,100.0,42,47,89.4,4,4,100.0,0.0,0,0,0,0,71,1,1,0,0,0,0,0,0,0,0,67,0,0,1,0,1,0,1,2,50.0,1,0,1,2,3,2,0,8,55,25,1,0,,0,,122,33,0,0,0,0,57,0,0,3,0,0,0,1,0,0,0,6,9,4,69.2
7,120,Daizen Maeda,Celtic,38,JPN,27,94,LW,88,0,0,0,0,3,1,0,1,44,1,1,1,0.2,0.2,0.1,5,0,22,30,73.3,0,30,3,3,1,292,82,16,21,76.2,5,7,71.4,1,2,50.0,0.2,2,0,0,0,29,1,0,0,0,3,1,0,0,0,0,22,0,1,0,0,0,1,0,3,0.0,3,0,1,1,2,0,0,0,4,12,28,9,33.3,2,66.7,204,107,2,2,2,4,34,9,0,0,2,2,3,0,0,0,0,5,0,0,
7,120,Greg Taylor,Celtic,3,SCO,27,78,LB,68,0,0,0,0,0,0,0,0,62,2,1,0,0.0,0.0,0.0,2,0,43,54,79.6,3,28,0,2,0,708,273,19,23,82.6,23,26,88.5,1,5,20.0,0.0,0,2,1,0,43,11,1,0,0,1,10,0,0,0,0,43,0,1,1,0,1,1,1,1,100.0,0,0,0,1,3,2,0,1,17,25,21,0,0.0,2,100.0,93,47,1,0,1,1,38,1,0,2,1,1,1,1,1,0,0,2,1,2,33.3
7,120,Kasper Schmeichel,Celtic,1,DEN,38,78,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,32,35,91.4,0,17,0,0,0,667,383,6,6,100.0,24,24,100.0,2,5,40.0,0.0,0,0,0,0,29,6,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,31,39,0,0,0,,0,,70,41,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,
7,120,Kyogo Furuhashi,Celtic,8,JPN,30,2,FW,74,0,0,0,0,2,0,0,0,16,1,0,0,0.1,0.1,0.0,1,0,1,5,20.0,0,10,0,1,1,9,0,1,4,25.0,0,1,0.0,0,0,,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,100.0,0,0,0,0,1,1,0,1,3,5,9,6,100.0,0,0.0,87,47,0,1,2,2,12,1,0,1,2,1,0,0,0,0,0,1,0,0,
7,120,Liam Scales,Celtic,5,IRL,26,167,RW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,120,Nicolas-Gerrit Kühn,Celtic,10,GER,25,21,RW,89,0,0,0,0,1,0,1,0,28,3,1,0,0.2,0.2,0.0,4,0,11,21,52.4,2,17,2,2,1,158,53,6,9,66.7,5,8,62.5,0,2,0.0,0.0,1,2,0,0,20,1,0,0,1,0,1,0,0,0,0,11,0,1,1,1,2,0,1,2,50.0,1,0,0,1,4,0,0,0,4,11,13,3,50.0,1,50.0,130,58,0,2,1,0,18,6,0,1,2,1,0,1,0,0,0,5,0,1,0.0
7,120,Paulo Bernardo,Celtic,28,POR,22,364,RM,22,0,0,0,0,0,0,0,0,16,1,0,2,0.0,0.0,0.0,0,0,6,8,75.0,0,6,0,0,0,60,27,6,7,85.7,0,0,,0,1,0.0,0.0,0,0,0,0,5,3,1,0,0,1,2,0,0,0,0,6,0,0,0,1,0,0,0,1,0.0,1,1,1,0,1,1,0,1,4,5,7,0,,0,,36,0,0,0,3,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,
